;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
241;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. г.Находка, Находкинский пр-т, 13 -  ст.134.1100;1342.25;06.08.2018
242;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. г.Находка, Находкинский пр-т, 13 -  ст.134.1100;1725.75;10.09.2018
243;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. г.Находка, Находкинский пр-т, 13 -  ст.134.1100;805.35;03.10.2018
244;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. г.Находка, Находкинский пр-т, 13 -  ст.134.1100;920.4;08.11.2018
245;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. г.Находка, Находкинский пр-т, 13 -  ст.134.1100;767;07.12.2018
247;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. ул.Пушкинская, 8Б -  ст.134.1100;143.13;14.02.2018
248;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. ул.Пушкинская, 8Б -  ст.134.1100;57.26;15.03.2018
249;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. ул.Пушкинская, 8Б -  ст.134.1100;59.71;16.08.2018
250;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. ул.Пушкинская, 8Б -  ст.134.1100;29.85;14.11.2018
251;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. ул.Пушкинская, 8Б -  ст.134.1100;-47.76;05.12.2018
253;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. ул.Светланская, 71 -   ст.134.1100;2995.79;16.01.2018
254;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. ул.Светланская, 71 -   ст.134.1100;3740.09;14.02.2018
255;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. ул.Светланская, 71 -   ст.134.1100;3554.02;15.03.2018
256;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. ул.Светланская, 71 -   ст.134.1100;3181.87;06.04.2018
