;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
1599;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам зд. РКЦ Мильково,  ул. Ленинская, 33  ст. 134.1100;1250.93;24.12.2019
1602;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;1810543.44;01.02.2019
1603;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;1041526;26.02.2019
1604;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;189952.5;26.02.2019
1605;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;423012.5;20.03.2019
1606;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;1606426.25;27.03.2019
1607;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;1667979.2;30.04.2019
1608;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;1096107.4;05.06.2019
1609;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;988044.96;28.06.2019
1610;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;160290.56;25.07.2019
1611;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;190275.2;03.09.2019
1612;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;1100430.08;14.10.2019
1613;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;530349.44;25.10.2019
1614;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;440768;05.11.2019
1615;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;1827759.36;02.12.2019
1616;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;1237177.5;18.12.2019
1617;Расходы на коммунальные услуги;Оплата за дизельное топливо зд.  пр. К. Маркса, 29/2  ст.134.1100;999476.5;30.12.2019
1619;Расходы на коммунальные услуги;Оплата за дизельное топливо РКЦ Тиличики, ул. Школьная, 19  ст.134.1100;78520;29.01.2019
1620;Расходы на коммунальные услуги;Оплата за дизельное топливо РКЦ Тиличики, ул. Школьная, 19  ст.134.1100;39260;12.02.2019
1621;Расходы на коммунальные услуги;Оплата за дизельное топливо РКЦ Тиличики, ул. Школьная, 19  ст.134.1100;149207;19.03.2019
1622;Расходы на коммунальные услуги;Оплата за дизельное топливо РКЦ Тиличики, ул. Школьная, 19  ст.134.1100;47113;28.03.2019
