;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
240;Оплата потребления электроэнергии;134.1000.01 ДГУ. Оплата за электроэнергию по тарифам с.В-Надеждинское, ул.Пушкина, 59;-12600.14;11.03.2021
241;Оплата потребления электроэнергии;134.1000.01 ДГУ. Оплата за электроэнергию по тарифам с.В-Надеждинское, ул.Пушкина, 59;6948.48;18.03.2021
242;Оплата потребления электроэнергии;134.1000.01 ДГУ. Оплата за электроэнергию по тарифам с.В-Надеждинское, ул.Пушкина, 59;-10167.64;23.03.2021
243;Оплата потребления электроэнергии;134.1000.01 ДГУ. Оплата за электроэнергию по тарифам с.В-Надеждинское, ул.Пушкина, 59;-11.2;23.03.2021
244;Оплата потребления электроэнергии;134.1000.01 ДГУ. Оплата за электроэнергию по тарифам с.В-Надеждинское, ул.Пушкина, 59;-6948.48;13.04.2021
245;Оплата потребления электроэнергии;134.1000.01 ДГУ. Оплата за электроэнергию по тарифам с.В-Надеждинское, ул.Пушкина, 59;8491.04;19.04.2021
246;Оплата потребления электроэнергии;134.1000.01 ДГУ. Оплата за электроэнергию по тарифам с.В-Надеждинское, ул.Пушкина, 59;-8491.04;27.04.2021
247;Оплата потребления электроэнергии;134.1000.01 ДГУ. Оплата за электроэнергию по тарифам с.В-Надеждинское, ул.Пушкина, 59;8097.01;19.05.2021
248;Оплата потребления электроэнергии;134.1000.01 ДГУ. Оплата за электроэнергию по тарифам с.В-Надеждинское, ул.Пушкина, 59;11265.3;18.06.2021
249;Оплата потребления электроэнергии;134.1000.01 ДГУ. Оплата за электроэнергию по тарифам с.В-Надеждинское, ул.Пушкина, 59;11331.19;20.07.2021
250;Оплата потребления электроэнергии;134.1000.01 ДГУ. Оплата за электроэнергию по тарифам с.В-Надеждинское, ул.Пушкина, 59;22833.13;17.08.2021
251;Оплата потребления электроэнергии;134.1000.01 ДГУ. Оплата за электроэнергию по тарифам с.В-Надеждинское, ул.Пушкина, 59;36876.7;21.09.2021
252;Оплата потребления электроэнергии;134.1000.01 ДГУ. Оплата за электроэнергию по тарифам с.В-Надеждинское, ул.Пушкина, 59;-4048.51;01.10.2021
